RQ3626	店 の 選択 に 四苦八苦 です
RQ3627	料理 の ジャンル は 問い ませ ん
RQ3628	肉 料理 が ない 、 もしくは 少ない 店 の オススメ あっ たら 教え て ください
RQ3629	に 同窓会 を 開く つもり です
RQ3630	場所 は 新宿 ( 難しけれ ば 池袋 、 渋谷
RQ3631	人数 は 40人 前後 この 条件 で 飲食 店 を 探し て い ます (& gt ;_& lt ;) なかなか 見つける こと が でき なかっ た ので 皆さん の 力 を お 借り し たい です
RQ3632	山梨 県 甲府 駅前 で 家族 4人 で 郷土 料理 を 楽しみ たい です
RQ3633	おすすめ の お 店 を 教え て 頂け ませ ん か
RQ3634	家族 ( 夫婦 、 小学校 高学年 、 幼児 ) で 、 山梨 旅行 を 計画 し て い ます
RQ3635	甲府 駅前 に 宿 を 取っ て あり ます ので 、 甲府 駅 近辺 で 郷土 料理 を 夕食 に し たい です
RQ3636	日付 : 3/ 21( 金 ) 春分 の 日 時間 : 17:30 頃 場所 : 甲府 駅 徒歩 圏内 予算 : 家族 4人 で 1万 5千 円 以内 自分 なり に 調べ た ところ 、 ・ 奥 京 甲府 駅前 店 ( 定休 日 でし た ・ ・ ・ 残念 ) ・ 銀座 江戸 家 を 候補 に し て い ます
RQ3637	子供 が い ます ので 、 赤 提灯 や 居酒屋 は 厳しい と 思い ます
RQ3638	他 の お客 さん に 迷惑 に なら ない よう 、 個室 もしくは それ に 順 ずる 設備 が あり 、 山梨 の 風情 を 感じ ながら 料理 と 酒 を 楽しめる よう な お 店 を 探し て い ます
RQ3639	どう か 、 地元 の 方 、 甲府 駅前 に 詳しい 方 、 おすすめ の お 店 を 教え て 頂け ませ ん でしょ う か
RQ3640	何卒 宜しく お願い 申し上げ ます
RQ3641	美味しい 食事 の お 店 を 教え て ください
RQ3642	東京 駅 、 有楽町 、 銀座 、 品川 、 渋谷 、 恵比寿 、 目黒 など の 付近 で 日本 酒 の 種類 が 多く 、 お 料理 も 美味しい 落ち着い た お 店 を 探し て い ます
RQ3643	うるさい 居酒屋 など で は なく 、 落ち着い た 雰囲気 の ところ
RQ3644	料理 は 、 生魚 が 食べ れ ない 人 が いる ので 魚 料理 中心 で は ない お 店 が いい の です が 、 ぜひ 、 教え て ください
RQ3645	に 大阪 で 花見 を する の です が 、 おすすめ の ケータリング 、 デリバリー 系 メニュー 、 お 店 あり ませ ん か
RQ3646	前後 の 火気 厳禁 で の お 花見 です
RQ3647	毎年 、 ピザ を 取っ たり と あまり 変わり 映え が 無い ので 、 花見 に ぴったり の お 食事 、 デザート 、 お つまみ 等 を 用意 できる お 店 を 探し て い ます
RQ3648	わがまま を 言え ば 、 豪華 で リーズナブル な もの が いい です
RQ3649	お 酒 を 飲む 人 も 、 飲ま ない 人 も 楽しめる 花見 に し たい ので 、 ぜひ ご 協力 を
RQ3650	詳しい 場所 で 言う と インペリアル な ホテル の 近所 です
RQ3651	新宿 ・ 六本木 付近 で 女 友達 の 誕生 日 を お祝い する の に オススメ なお 店 おしえ て ください
RQ3652	学生 な ので そこ まで 値 が はら なく て 、 お 酒 が 楽しめる よう な お 店 を 探し て い ます
RQ3653	オシャレ で 豪華 と いう より 、 雰囲気 が よく 、 ゆっくり できる お 店 が 理想 です
RQ3654	回答 よろしく お願い し ます
RQ3655	広島 の シュハリ という カフェ について 質問 です
RQ3656	今度 県 外 から 友人 が 来 て 、 ランチ を する ので 色々 お 店 を 探し て いる の です が 、 シュハリ という カフェ が 今 気 に なっ て い ます
RQ3657	の 赤ちゃん も 一緒 な の です が 、 赤ちゃん を 連れ て 入れる 雰囲気 の 所 です か
RQ3658	個室 が あり 、 飯 が 美味い 店 を 探し て い ます
RQ3659	場所 は 、 渋谷 、 新宿 、 池袋 、 六本木 近辺 だ と ありがたい です が 、 他 でも 構い ませ ん
RQ3660	雰囲気 も 良い と さらに 有難い です
RQ3661	東京 ( 山の手 沿線 近辺 ) で 2500円 前後 で バイキング または 食べ 放題 の お 店 を 探し て い ます
RQ3662	社会 人 の 先輩 方 を 招く こと も あり 、 ある程度 しっかり と し た 所 を 探し て い ます 【 例 ) ヒルトン 東京 チェッカーズ ヒルトン 東京 チェッカーズ は 一昨年 の 会場 だっ た ため 今年 は 別 の 所 を 探し て ます
RQ3663	ちなみに 昨年 は ブラジル 料理 店 で 肉 の 食べ 放題 でし た
RQ3664	なので ホテル バイキング で ある 必要 は なく 、 ある程度 ( 上記 の 料金 に 妥当 な ) 質 の 料理 ( サービス ) を 提供 し て くれる 所 を 探し て い ます
RQ3665	料理 の ジャンル は 問い ませ ん
RQ3666	ただ 、 無 国籍 料理 や 人 によって 好み が 大きく 分かれ て しまう よう な もの は 、 なし で お願い し ます
RQ3667	皆さん の オススメ の お 店 、 ホテル 等 様々 な 意見 を お 聞き し たい です
RQ3668	よろしく お願い し ます m (_ _) m
RQ3669	四日市 で 美味しい イタリアン か フレンチ の お 店 を 教え て ください
RQ3670	初老 の 夫婦 で ランチ を 楽しみ たい の です が 、 落ち着け て 美味しい フレンチ か イタリアン の お 店 を 探し て い ます
RQ3671	出来れ ば 一 人 3000円 位 の ミニ コース が あれ ば いい の です が 、 価格 に は こだわり ませ ん
RQ3672	四日市 で 、 ここ は
RQ3673	という 情報 を お 持ち の 方 が いらっしゃい まし たら 是非 教え て 下さい
RQ3674	急 に 幹事 を 任さ れ て しまっ た の です が 、 あまり お 店 に 詳しく なく 困っ て ます o ( T △ T ) o 大学 の 追い コン で 使う お 店 を 探し て ます
RQ3675	新宿 辺り で 予算 は 2500円 ~ 3000円 の 間 で お願い し ます
RQ3676	ちなみに 女の子 の ほう が 参加 人数 が 多い ので 、 おしゃれ な 雰囲気 だ と すごく うれしい です (≧∀≦*)
RQ3677	埼玉 県 の 大宮 駅 で 鍋 の 美味しい お 店 を 探し て い ます
RQ3678	地元 で 詳しい 方 教え て 下さい m (__) m
RQ3679	海鮮 の 美味しい 店 を 探し て い ます
RQ3680	上司 を 連れ て 行き たい の です が 「 平目 の エンガワ 」 が 大 好物 な ので 、 出来れ ば 個室 が あっ て 、 良い エンガワ を 用意 し て くれる よう な 店 を 知り たい です
RQ3681	新宿 近辺 が いい の です が 、 多少 は 離れ て い て も 大丈夫 です
RQ3682	予算 は 高く て も 大丈夫 です
RQ3683	どこ か お 寿司 屋 さん に 頼め ば いい の でしょ う が 馴染み の 店 も ない ので 、 教え て 頂き たい です
RQ3684	夜 、 渋谷 で 焼肉 食べ 放題 の 店 を 探し て ます
RQ3685	予算 は 2000円 以内 に 収め たい です
RQ3686	どこ か いい お 店 は ない でしょ う か
RQ3687	海老名 駅 近く の 安い ファースト フード 店 を 探し て い ます
RQ3688	京阪 京橋 駅 構内 の レストラン を 教え て 下さい
RQ3689	友人 3人 で 平日 11時 に 集合 し て 、 40分 ぐらい で ランチ の できる お 店 を 探し て ます
RQ3690	マクドナルド で も 仕方 ない か な と 思っ て ます が 、 立ち 食い ソバ 以外 で 、 構内 に 食事 できる 所 ( サンドイッチ 等 で も ) が あっ た よう に 思う ので 教え て 下さい
RQ3691	先日 仕事 の 帰り 食事 し た 店 を 探し て ます
RQ3692	江南 市 だ と 思う の です が 場所 が わかり ませ ん
RQ3693	豚 し やぶ が 大変 おいしかっ た ので また 行き たい と 思っ て ます
RQ3694	店名 だけ 記憶 し て ます
RQ3695	ご存じ の 方 教え て 下さい
RQ3696	都内 で 5000円 以内 で お 勧め の お 店 を 探し て い ます
RQ3697	私 の 誕生 日 に 、 彼氏 が 食事 に 連れ て っ て くれる と 言っ て くれ まし た
RQ3698	どこ でも いい から 行き たい お 店 が あっ たら 教え て 、 と 言わ れ まし た が なかなか いい お 店 を 思いつき ませ ん
RQ3699	( 加え て 北海道 から 東京 に 越し て き て 日 が 浅い ので お 店 自体 も よく わかり ませ ん )( 彼 は 仕事 が ピーク で 忙しく 調べる 時間 が あまり とれ ませ ん ) 彼 の 財政 面 から し て 、 2人 分 の 料金 に 10000円 以上 出さ せる の は 申し訳 ない ので 、 ・ 1名分 5000円 以内 で ・ 都内 ( もしくは 都内 寄り の 埼玉 近郊 ) ・ お 肉 料理 が メイン じゃ ない ところ ・ ランチ で は なく 夜 に 行く 予定 です ・ 金額 が 高い よう な ところ でし たら 自分 も オーバー 分 出す つもり です ( で も 男性 は 出さ れる の を 嫌がる でしょ う か
RQ3700	) で 、 どこ か いい お 店 は ない でしょ う か
RQ3701	梅 の 花 という お 豆腐 の お 店 と も 見 て み まし た が 、 料金 の 割 に 評判 が よく なかっ た よう な ので 考え あぐね て い ます
RQ3702	ホテル の ブッフェ も いい か なぁ と か
RQ3703	なにか お 勧め が あっ たら ぜひ 教え て ください ＼ (^ o ^)/
RQ3704	四川 料理 の オススメ 店 を 探し て ます
RQ3705	女子 会 で 利用 し たく 、 火 鍋 が 美味しい 所 を さがし て ます
RQ3706	恵比寿 、 目黒 、 赤坂 で あっ たら 教え て ください
RQ3707	【 少し 焦っ て い ます
RQ3708	】 東京 の 国分寺 駅 から 府中 駅 周辺 で 誕生 日 会 を 開ける よう な お 店 を 探し て い ます 今週 の 日曜 、 友人 が 誕生 日 を 迎える ので 友人 数 人 と 誕生 会 を 計画 し て い ます
RQ3709	ですが 誰 か の 家 に 集まる に は 少し 人 が 多い ので JR 中央 本線 国分寺 駅 から 京王 線 府中 駅 の 近辺 で お 誕生 日 会 が 開ける よう な 飲食 店 や 個室 を 貸し て くれる よう な お 店 に 心当たり が ある 方 は 回答 を お願い いたし ます 条件 として は 飲食 店 なら 目安 予算 一 人 あたり \ 2000~ 3000( できれ ば 2500以内 ) 今回 誕生 日 を むかえる の は 男性 な ので お洒落 で なく て も いい です よろしく お願い いたし ます
RQ3710	高田馬場 周辺 で 手頃 な 値段 で 焼き肉 食べ 放題 が できる 店 を 探し て ます
RQ3711	高校 の 仲間 同士 で 行く ので 味 より は 安 さ 優先 、 できれ ば 店員 さん の 雰囲気 が 良い お 店 が いい です
RQ3712	早稲田 や 学習 院 の 大学生 さん など 高田馬場 に 詳しい 方 、 おすすめ の 焼き肉 屋 さん が あれ ば 教え て ください
RQ3713	北新地 で 平日 の ランチ を 事前 予約 できる 店 を 探し て い ます
RQ3714	お薦め の 店 は ござい ます でしょ う か
RQ3715	予算 は 1000円 ~ 2000円 程度 です
RQ3716	上記 条件 に 該当 する 北新地 和平 や 北 新地 成司 に は 行っ た こと が あっ て 、 とても 満足 でし た
RQ3717	それ 以外 に 新しい 店 を 開拓 し たく て ☆
RQ3718	福岡 市内 ( 天神 周辺 で ) 40名 程度 で 使用 できる 堀 こたつ の お 店 を 探し て い ます
RQ3719	予算 として は 1人 4000円 程度 を 希望 し て い ます
RQ3720	何 か おすすめ の お 店 など が あっ たら 教え て いただけ ない でしょ う か
RQ3721	ちなみに 送別 会 として の 使用 を 考え て い ます
RQ3722	大阪 梅田 で 広め の 個室 が ある 飲み屋 さん を 探し て い ます
RQ3723	大阪 梅田 近辺 で 広め の 個室 が ある お 店 大変 お世話 に なっ た 方 が 退職 さ れる ため お疲れ様 飲み 会 を 企画 し て い ます
RQ3724	人数 は 大体 15名 程度 です
RQ3725	お世話 に なっ た 方 は 40代 で 参加 する メンバー は 大体 20代 後半 から 30代 前半 です
RQ3726	・ 場所 は 大阪 梅田 で 出来る だけ 駅 近 ( 阪急 寄り だ と なお 嬉しい ) ・ 適度 な 席 移動 が 可能 な 程度 に 狭 すぎ ない 完全 個室 ・ 出来る だけ うるさ 過ぎ ず 落ち着い た 雰囲気 以上 の 条件 で お 店 を 探し て いる の です が 、 なかなか 見つかり ませ ん
RQ3727	以前 「 ちっ ちり http :// r
RQ3728	jp / k 742112/ 」 という お 店 に 行っ た 時 割 と 良い 感じ だっ た ので 問い合わせ て み た ところ すでに 予定 日 は 満席 と の 事 でし た
RQ3729	他 に オススメ の お 店 が あれ ば 、 教え て い た だけ ませ ん でしょ う か
RQ3730	美味しい お 店 を 探し て い ます
RQ3731	東京 の 東西 線 の 九段下 ~ 早稲田 の 範囲 ( 2 、 3駅 なら オーバー し て も 大丈夫 です ) で 、 駅 周辺 に 美味しい お 店 は ない でしょ う か
RQ3732	夕飯 な ので ガッツリ 、 量 が 多く 、 1500円 くらい に おさまる と 助かり ます
RQ3733	東京 で サプライズ 誕生 日 を し たい な と 思っ て い ます が 、 サプライズ に 協力 し て くれる 居酒屋 ・ レストラン は あり ます か 最低 条件 で 、 バースデー ソング を 店内 に 流し て いただく お 店 を 探し て おり ます
RQ3734	是非 お 勧め なお 店 を 紹介 宜しく お願い し ます
RQ3735	彼女 の 誕生 日 に ご飯 を 食べ に 行こ う と 思っ てる ん です が 予約 を し て バースデーサプライズ を し て くれる お 店 を 探し て いる の です が 自分 は 学生 な の て あまり 金額 は 出せ ない ので 1万 以内 に 納め たい と 思っ て ます
RQ3736	スカイ ツリー 周辺 の お 店 で その よう な サプライズ を 出来る お 店 を 教え て いただき たく 投稿 し まし た
RQ3737	日にち として は 2月 23日 です
RQ3738	皆さん の 知恵 を おかし ください
RQ3739	東京 の 鉄板 焼き の お 店 を 探し て い ます
RQ3740	ランチ 5000円 程度 服装 を あまり 気 に し なく て も よい 味 が 良い この 条件 で お 店 が あり まし たら 教え て ください
RQ3741	札幌 市 中央 区 で クリーム ソーダ が メニュー に ある お 店 を 探し て い ます
RQ3742	条件 は ・ シロップ と 炭酸 水 で 作っ た メロン ソーダ ・ 球状 の アイスクリーム ・ チェリー の 3点 が 揃っ て いる こと です
RQ3743	お 心当たり の ある 方 、 回答 宜しく お願い し ます
RQ3744	値段 など も 書い て いただける と 助かり ます
RQ3745	来週 、 初めて 新大久保 に 行く 予定 が あり ます が 、 美味しい 韓国 料理 の 店 を 探し て ます
RQ3746	居酒屋 的 な 店 で オススメ の ところ が あれ ば 教え て 下さい
RQ3747	横浜 駅 の 近く で 合格 サプライズ を し て くれる お 店 を 探し て い ます
RQ3748	予算 は 1人 2000円 くらい です
RQ3749	オススメ を 教え て ください
RQ3750	お 店 を 探し て ます
RQ3751	昨年 11月 に 2週間 の 研修 会 が あり 、 その 仲間 内 で 食事 を しよ う 、 と なり まし た
RQ3752	その 幹事 を 任さ れ た の です が 、 新宿 に いい 焼肉 屋 が あれ ば 教え て いただき たい です
RQ3753	人数 は 自分 を 含め 4人
RQ3754	価格 は あまりに も 高い の は NG で … ( 汗 )
RQ3755	彼女 の 誕生 日 が 近い です
RQ3756	そこで 美味しく て 安く て 雰囲気 良く て 何 か 誕生 日 特典 の ある お 店 を 探し て い ます
RQ3757	お互い 学生 な ので なるべく 安い 方 が いい です
RQ3758	神保 町 の 安い 飲食 店
RQ3759	神保 町 で 、 日曜 の 夜 に 空い て て 安い お 店 を 探し て い ます
RQ3760	しかし 、 日曜 に 空い てる お 店 少ない よう で 困っ て ます
RQ3761	松屋 とか サイゼ とか は 避け たい です
RQ3762	神保町 駅 から 五 分 くらい で 歩い て 行ける と 良い です が 、 御茶ノ水 、 水道橋 、 九段下 くらい まで なら そんなに 時間 も かから ない ので 、 それら でも 大丈夫 です
RQ3763	那須塩原 近辺 で 結婚 の 顔合わせ が できる お 店 を 探し て おり ます
RQ3764	プライベート な 話 も する ので 、 出来れ ば 個室 が ある お 店 を 探し て おり ます が なかなか 見つかり ませ ん
RQ3765	( 一 軒 見つかり まし た が 、 予算 オーバー でし た ) 人数 は 大人 6人 予算 は 出来れ ば 一 人 6000円 くらい です と 助かり ます どなた か 、 良い お 店 を ご存知 な 方 、 いらっしゃい ませ ん でしょ う か
RQ3766	東京 丸の内 界隈 で ランチタイム に 大人 女子 で ビール や ワイン を 飲み ながら 楽しく 食事 が できる お 店 を 探し て い ます
RQ3767	新 丸ビル 内 の リゴレット の よう な 雰囲気 の お 店 希望 ( リゴレット は いつも 混ん で い て 予約 でき ず
RQ3768	大阪 駅 周辺 で 日曜日 22時 まで 営業 し て いる 喫茶店 は あり ます か
RQ3769	30分 ころ の 夜行 バス に 乗る つもり です が それ まで の 間 ( 20:00 ~ 22:00 ) 過ごせる 喫茶店 を 探し て い ます
RQ3770	夕飯 は もう ほか で 予約 を とっ て いる ので ディナー など 重い もの は 食べ られ ませ ん
RQ3771	予算 は 一 人 あたり 1000円 くらい
RQ3772	日曜日 の 夜 という こと も あり 難しい か と 思い ます が よろしく お願い し ます
RQ3773	大阪 で 、 棒 に 刺さっ た 肉 を そぎ 落とす 様子 が 見れ て 食べ れる お 店 を 探し て い ます
RQ3774	調べ て み たら 、 ドネルケバブ か と 思わ れる ん です が 、 この 際 、 トルコ とか 国 は 問い ませ ん
RQ3775	とにかく 、 肉 を そぐ パフォーマンス が が 見 たい です
RQ3776	いくつ か お願い し ます
RQ3777	もんじゃ と おいしい お 酒 の ある お 店 を 探し て い ます
RQ3778	今回 大学 の ゼミ の 集まり で 飲み を セッティング する こと に なっ た の です が 、 先生 が 焼酎 や ワイン が 好き で 、 是非 お 酒 が おいしい お 店 に 連れ て 行っ て あげ たい な と 思っ て い ます
RQ3779	で 、 料理 な の です が 、 もん じゃ 、 お好み焼き など の 鉄板 料理 が ある お 店 で 考え て い ます
RQ3780	総武線 沿線 ( 新宿 ー 錦糸 町 間 )、 もしくは その 周辺 で お 勧め の お 店 を 知っ て いる 方 が いらっしゃい まし たら 教え て ください
RQ3781	ちなみに 人数 は 10人 前後 で 、 価格 は 一 人 あたり 3000円 ー 5000円 を 予定 し て い ます
RQ3782	もし 両方 は 知っ て い なく て も お 酒 の 美味しい お 店 のみ 、 鉄板 料理 のみ で も 可 です
RQ3783	ぜひとも 知っ て いる 方 が いらっしゃい まし たら 教え て いただき たい と 思い ます
RQ3784	東京 駅 で おいしい 中華 または 鉄板 焼き の お 店 を 探し て い ます
RQ3785	ご存知 の 方 い ませ ん か
RQ3786	予算 は 1人 ~ 8000円 前後 居酒屋 は NG あまり お 酒 は 飲み ませ ん ※ 誕生 日 な ので オプション で ケーキ や プレート が あっ たら 嬉しい です
RQ3787	( なく て も OK )
RQ3788	川越 市 で 座敷 の 個室 が ある お 店 を 探し て い ます
RQ3789	大人 6名 ､ 子供 6名 で ランチ を する の です が なかなか いい お 店 が 見つから ず … 子供 が まだ 小さい ので 掘り ご たつ じゃ ない ほう が いい です
RQ3790	予算 は まだ 特に 考え て い ませ ん
RQ3791	条件 に 合う お 店 を 知っ てる 方 が いらっしゃい まし たら 宜しく お願い し ます
RQ3792	築地 に 後輩 5人 ほど を 連れ て ランチ を 食べ に 行く こと に なっ た の です が 、 海鮮 が 食べ られ ない 子 が 2人 い て 、 天ぷら なら 食べ られる という こと で 海鮮 丼 と 天ぷら どちら も メニュー に ある お 店 を 探し て い ます
RQ3793	( 海鮮 が 食べ られ ない と 知り 、 築地 は やめよ う と 思っ た の です が 食べ られ ない 子 たち が 築地 に 行っ て み たい という こと で 、 行き先 は 築地 の まま に なり まし た ) 大学生 1年 から 3年 で 、 予算 は 1500~ 2000円 です
RQ3794	今週 末 行く 予定 な ので おすすめ の お 店 が あれ ば ぜひ 教え て いただき たい です
RQ3795	新宿 で 1000円 以下 で 食べ られる 飲食 店 を 教え て 下さい
RQ3796	野菜 不足 な ので 栄養 価 の 高い お 店 を 探し て ます
RQ3797	名古屋 市 名東 区 から 車 で 行ける 距離 で 、 おすすめ の 食べ 放題 の お 店 を 探し て い ます
RQ3798	焼肉 牛 角 と じゅうじゅう カルビ と 長久手 図書館 前 に ある 、 パスタ 食べ 放題 は 発見 し まし た
RQ3799	ホテル バイキング や ランチ バイキング だけ の お 店 や 、 何 でも 良い ので 教え て 下さい
RQ3800	札幌 市 で 夜景 が きれい な レストラン は あり ませ ん か
RQ3801	札幌 市内 で 夜景 が きれい な レストラン を 探し て い ます
RQ3802	予算 は 二 人 で 1万 5000円 前後 と 考え て い ます
RQ3803	料理 を おいしく いただける お 店 を 探し て い ます
RQ3804	フレンチ や イタリアン など が 希望 です
RQ3805	回答 よろしく お願い し ます
RQ3806	日曜日 、 50代 女性 4人 で 京都 国立 博物館 に 行き ます
RQ3807	せっかく の 京都 です ので 和食 の ランチ を と 思っ て ます が 、 3000円 ぐらい の 予算 で お 店 を 探し て ます
RQ3808	札幌 市 近郊 で 「 ○ ○ だけど × × な 店 」 って ご存知 です か
RQ3809	フリー ペーパー の 企画 で 、 札幌 市 近郊 ( 周辺 市町村 含む ) の 「 だけど 食堂 」 的 な お 店 を 探し て い ます
RQ3810	例えば お茶 の 専門 店 だ けど 、 定食 が 人気 とか …
RQ3811	焼肉 専門 店 だ けど 、 カフェ が ある とか …
RQ3812	まだ 北海道 1か月 の 初心者 な ので 、 皆様 の お 知恵 を 拝借 できれ ば と 思い ます
RQ3813	週末 な ん です が 、 横浜 or 新橋 で , 和食 か イタ 飯 が 食べ られる おすすめ の お 店 を 探し て い ます
RQ3814	東京 で お 酒 を 飲ま ず に ディナー が し たい です 今週 末 、 両親 と 祖母 が 東京 に 遊び に 来る こと に なり まし た
RQ3815	ディナー の お 店 を 探し て い ます が 、 いまいち ピン と くる ところ が あり ませ ん
RQ3816	せっかく の 機会 、 どこ か おいしく て お ススメ な ところ が あれ ば 教え て ください
RQ3817	希望 要件 として は 、 1
RQ3818	予算 は 1人 5,000円 程度 2
RQ3819	できれ ば 和食 ( イタリアン とか フレンチ が 苦手 な ので ) 3
RQ3820	居酒屋 以外 ( 私 以外 の 3人 は お 酒 を 一切 飲み ませ ん ) 4
RQ3821	人形 町 、 日本橋 辺り で あれ ば なお 良し ( 母 が 東野 圭吾 さん の 加賀 恭一郎 シリーズ が 好き な ので … ) 思い出 に 残る よう な 素敵 な お 店 に 行き たい と 思い ます
RQ3822	ご 協力 お願い し ます
RQ3823	難波 に ある 冷 汁 の お 店 難波 で ランチ に 冷 汁 を 食べる 事 が 出来る お 店 を 探し て おり ます
RQ3824	どなた か 知り ませ ん でしょ う か
RQ3825	前 に 九 産 大前 に あっ た 焼き肉 定食 の じ ゅじゅ 亭 は 今 は ない の です が 同じ お 店 を 探し て ます 学生 時代 の 思い出 の 同窓会 を 開き たい と 考え て ます
RQ3826	東京 の 池袋 か 成増 の 焼肉 屋 で レバー が 美味しい お 店 を 探し て い ます
RQ3827	池袋 か 成増 で どこ か おすすめ の 焼肉 屋 が あっ たら 教え て ください
RQ3828	関東 で ホテル バイキング の 店 を 探し て いる の です が 、 どこ か いい とこ が ない か 教え て 下さい
RQ3829	現在 1才 の 子供 と 5才 の 子供 が いる ので 、 うるさく なっ て も 大丈夫 、 個室 が ある など が いん です が 、 そう いう と こ ない でしょ う か
RQ3830	札幌 で オススメ の ラーメン 店 あり ます か
RQ3831	すみれ やけ やき の よう な 有名 店 で は なく 、 地元 客 が 行く よう な 穴場 的 な お 店 を 探し て ます m (__) m
RQ3832	江戸川 区 周辺 の 居酒屋 さん について
RQ3833	賑やか 過ぎる の が 苦手 な 為 、 お客 さん の 年齢 層 高め で 、 安く て 美味しい お 店 を 探し て い ます
RQ3834	食べ ログ など も 参考 に し て い ます が 、 情報 量 が 多 すぎ て 迷い ます し 、 実際 に お 住まい の 方 の オススメ を 聞い て み たい と 思い 、 質問 さ せ て 頂き まし た
RQ3835	居酒屋 以外 に も 、 オススメ の 食事 が できる お 店 が あり まし たら お願い し ます
RQ3836	銀座 に オススメ 定食 屋 さん が あり ます か
RQ3837	高級 店 で は なく 庶民 的 で 安く て 美味しい お 店 を 探し て ます …
RQ3838	名古屋 で おいしい 豚 骨 ラーメン が 食べ られる お 店 を 探し て い ます 回答 よろしく お願い し ます
RQ3839	仙台 で 分厚い 衣 の カツ 丼 が 食べ られる 店 を 探し て い ます
RQ3840	食べ た 瞬間 に バリバリ って 感じ の が 食べ たい です
RQ3841	良い 店 が あれ ば 教え て ください
RQ3842	札幌 駅 、 または その 周辺 で 美味しく て 安い 店 を 探し て い ます
RQ3843	以内 で 学生 が よく いき そう な 安い 店 は ない でしょ う か
RQ3844	また 焼肉 屋 は あり ませ ん か
RQ3845	前後 で 探し て い ます
RQ3846	できれ ば 食べ 放題 が いい です が 、 みなさん の おすすめ の 安い 店 を お願い し ます (*^^*) お 酒 は 飲ま ない ので 単に 安い 店 で お願い し ます (& gt ;_& lt ;) 回答 お待ち し て ます (^ O ^)
RQ3847	名古屋 駅 、 地下鉄 伏見 駅 周辺 で 、 家族 3人 で 美味しく 昼食 できる お 店 を 探し て い ます
RQ3848	みそ かつ 、 あん かけ スパ 、 手羽 先 、 ひつ まぶし 、 天 むす 、 きし めん 、 煮込み うどん 、 以外 で 、 マイナー だ けど 、 これ は 美味しい
RQ3849	と 思える メニュー と お 店 を 教え て 下さい
RQ3850	できれ ば 、 地元 の 人 が 足 繁く 通う よう な お 店 が いい です
RQ3851	梅田 駅 周辺 で 、 10人 くらい で カフェ の 予約 が できる お 店 を 探し て い ます
RQ3852	職場 で 大変 お世話 に なっ た 先輩 の 送別 会 を 日曜日 に 梅田 で ランチ の 時間 帯 に し ます
RQ3853	その お 店 が 2時間 制 の ため 、 その あと に お茶 が でき て 話せる お 店 を 探し て い ます
RQ3854	他 に も 先輩 方 を 招待 する ので 、 極力 、 待ち時間 など ない よう スムーズ に エスコート し たい の です が 、 カフェ 利用 で は 予約 できる お 店 が あり ませ ん ( ｰｰ ;) 10~ 12人 程度 で お茶 が できる お 店 を ご存知 ない でしょ う か
RQ3855	もしくは 、 アルバイト など さ れ て いる 方 で 、 「 うち の 店 は OK です 」 など 情報 を 頂ける と 助かり ます
RQ3856	本当に お世話 に なっ た 先輩 な ので 、 いい 思い出 を 作り たい ん です
RQ3857	ご 協力 、 お願い し ます m (_ _) m
RQ3858	名駅 近く で 、 4~ 5人 用 個室 で ランチ か ゆったり カフェ できる お 店 を 探し て い ます
RQ3859	仕事 の 打合せ で 使用 する の です が 、 カジュアル すぎ ず 、 フォーマル すぎ ず しっかり 話せる よう な 場所 が あれ ば ぜひ 教え て ください
RQ3860	新橋 で 、 高校生 が 食べ 放題 で いける リーズナブル に 店 を 探し て い ます 、 ジャンル は 問い ませ ん ヨロシク お願い し ます
RQ3861	大阪 で チーズ ラーメン が 食べ られる お 店 を 教え て ください 阪急 沿線 もしくは ミナミ 辺り で チーズ が どっさり 乗っ てる ラーメン が 食べ られる お 店 を 探し て ます トマト ラーメン や 韓国 風 ラーメン の チーズ 乗せ なら 知っ てる ん です が 普通 の ラーメン に チーズ が 乗っ てる 画像 は 出 て くる の に お 店 を 検索 し て も 出 て き ませ ん チーズ は 粉 で も スライス で も 何 でも いい です 回答 よろしく お願い し ます
RQ3862	【 美味しい 餃子 22時 以降 まで 営業 】 宇都宮 で 美味しい 餃子 店 を 探し て い ます
RQ3863	しかし その 多く が 、 20時 を 目処 に 閉店 し て しまい ます
RQ3864	くらい まで 営業 し て いる お 店 を 教え て ください
RQ3865	※ 深夜 まで でも 結構 です m (__) m
RQ3866	新潟 市 の 焼酎 の お 店 新潟 市 で おいしい 焼酎 が 飲める お 店 を 探し て い ます
RQ3867	できれ ば 早い 時間 から 開い て いる お 店 が 希望 です
RQ3868	ご存知 の 方 、 教え て ください
RQ3869	妹 の 内定 祝い を し たい です
RQ3870	そこで 、 ご飯 を 食べる お 店 を 探し て いる の です が 、 深夜 でも やっ て いる ワイン が 美味しい お 店 が あり まし たら 教え て ください
RQ3871	お互い まだ 学生 な ので あまり 高め で は なく 、 でも 普通 の 居酒屋 で は なく 美味しい お 店 を 探し て ます
RQ3872	ご存知 の 方 いらっしゃい まし たら 是非 解凍 お願い し ます
RQ3873	吉祥寺 か 、 八王子 で 探し て ます
RQ3874	宇都宮 駅 周辺 に 餃子 を 食べ に 行き たい と 思っ て い ます
RQ3875	「 食べ たら すぐ 出る 」 みたい な 感じ の お 店 で は なく 平日 の 昼間 に ビール を 飲み ながら のんびり 餃子 を 食べ られる お 店 を 探し て い ます
RQ3876	どこ か オススメ の 店 は あり ます
